,r1,r2,p1,p2,gesture
1117,31.0,51.0,-35.0,-4.0,0.0
1118,31.0,51.0,-36.0,-4.0,0.0
1119,32.0,52.0,-35.0,-3.0,0.0
1120,32.0,52.0,-35.0,-3.0,0.0
1121,32.0,53.0,-34.0,-3.0,0.0
1122,31.0,53.0,-34.0,-2.0,0.0
1123,31.0,53.0,-33.0,-2.0,0.0
1124,30.0,53.0,-32.0,-1.0,0.0
1125,30.0,53.0,-31.0,-1.0,0.0
1126,30.0,53.0,-31.0,-1.0,0.0
1127,30.0,53.0,-31.0,-1.0,0.0
1128,30.0,53.0,-30.0,0.0,0.0
1129,29.0,53.0,-30.0,0.0,0.0
1130,29.0,53.0,-29.0,1.0,0.0
1131,29.0,54.0,-29.0,1.0,0.0
1132,29.0,54.0,-29.0,1.0,0.0
1133,29.0,54.0,-28.0,2.0,0.0
1134,29.0,54.0,-28.0,2.0,0.0
1135,29.0,54.0,-27.0,2.0,0.0
1136,29.0,54.0,-27.0,3.0,0.0
1137,29.0,54.0,-27.0,3.0,0.0
1138,29.0,54.0,-26.0,3.0,0.0
1139,29.0,54.0,-26.0,3.0,0.0
1140,29.0,54.0,-26.0,4.0,0.0
1141,29.0,54.0,-25.0,4.0,0.0
1142,29.0,54.0,-25.0,4.0,0.0
1143,29.0,54.0,-24.0,4.0,0.0
1144,29.0,55.0,-24.0,5.0,0.0
1145,29.0,55.0,-23.0,5.0,0.0
1146,29.0,55.0,-23.0,5.0,0.0
1147,29.0,55.0,-23.0,5.0,0.0
1148,29.0,55.0,-23.0,5.0,0.0
1149,29.0,55.0,-22.0,5.0,0.0
1150,29.0,55.0,-22.0,6.0,0.0
1151,29.0,55.0,-22.0,6.0,0.0
1152,29.0,55.0,-21.0,6.0,0.0
1153,29.0,55.0,-21.0,6.0,0.0
1154,29.0,55.0,-21.0,6.0,0.0
1155,29.0,55.0,-20.0,6.0,0.0
1156,29.0,55.0,-20.0,7.0,0.0
1157,30.0,55.0,-20.0,7.0,0.0
1158,30.0,55.0,-19.0,7.0,0.0
1159,30.0,55.0,-19.0,7.0,0.0
1160,30.0,55.0,-18.0,7.0,0.0
1161,30.0,55.0,-18.0,7.0,0.0
1162,30.0,55.0,-18.0,7.0,0.0
1163,30.0,55.0,-17.0,8.0,0.0
1164,30.0,55.0,-17.0,8.0,0.0
1165,30.0,55.0,-16.0,8.0,0.0
1166,30.0,55.0,-16.0,8.0,0.0
1167,30.0,55.0,-16.0,8.0,0.0
1168,31.0,55.0,-15.0,8.0,0.0
1169,31.0,55.0,-15.0,8.0,0.0
1170,31.0,56.0,-14.0,6.0,0.0
1171,31.0,58.0,-14.0,6.0,0.0
1172,31.0,58.0,-14.0,6.0,0.0
1173,31.0,59.0,-14.0,6.0,0.0
1174,31.0,59.0,-13.0,6.0,0.0
1175,31.0,59.0,-13.0,6.0,0.0
1176,31.0,59.0,-13.0,6.0,0.0
1177,31.0,59.0,-13.0,6.0,0.0
1178,31.0,60.0,-13.0,6.0,0.0
1179,31.0,60.0,-12.0,6.0,0.0
1180,31.0,60.0,-12.0,5.0,0.0
1181,31.0,60.0,-12.0,5.0,0.0
1182,31.0,60.0,-12.0,5.0,0.0
1183,31.0,60.0,-12.0,5.0,0.0
1184,31.0,60.0,-12.0,5.0,0.0
1185,32.0,60.0,-11.0,5.0,0.0
1186,32.0,60.0,-11.0,5.0,0.0
1187,32.0,60.0,-11.0,5.0,0.0
1188,32.0,60.0,-11.0,5.0,0.0
1189,32.0,60.0,-11.0,5.0,0.0
1190,32.0,60.0,-11.0,5.0,0.0
1191,32.0,60.0,-10.0,5.0,0.0
1192,32.0,61.0,-10.0,5.0,0.0
1193,32.0,61.0,-10.0,5.0,0.0
1194,32.0,61.0,-10.0,5.0,0.0
1195,32.0,61.0,-10.0,5.0,0.0
1196,32.0,61.0,-10.0,5.0,0.0
1197,32.0,61.0,-10.0,5.0,0.0
1198,32.0,61.0,-10.0,5.0,0.0
1199,32.0,61.0,-9.0,4.0,0.0
1200,32.0,61.0,-9.0,4.0,0.0
1201,32.0,61.0,-9.0,4.0,0.0
1202,32.0,61.0,-9.0,4.0,0.0
1203,32.0,61.0,-9.0,4.0,0.0
1204,32.0,61.0,-9.0,4.0,0.0
1205,32.0,61.0,-8.0,4.0,0.0
1206,32.0,61.0,-8.0,5.0,0.0
1207,32.0,61.0,-8.0,4.0,0.0
1208,32.0,61.0,-7.0,4.0,0.0
1209,32.0,61.0,-7.0,5.0,0.0
1210,32.0,61.0,-7.0,5.0,0.0
1211,32.0,61.0,-7.0,5.0,0.0
1212,32.0,61.0,-7.0,5.0,0.0
1213,32.0,61.0,-7.0,5.0,0.0
1214,32.0,61.0,-7.0,5.0,0.0
1215,33.0,61.0,-7.0,5.0,0.0
1216,33.0,61.0,-7.0,5.0,0.0
1217,33.0,61.0,-7.0,5.0,0.0
1218,33.0,61.0,-7.0,5.0,0.0
1219,33.0,61.0,-7.0,5.0,0.0
1220,33.0,61.0,-7.0,5.0,0.0
1221,33.0,61.0,-7.0,5.0,0.0
1222,33.0,61.0,-7.0,4.0,0.0
1223,33.0,61.0,-7.0,5.0,0.0
1224,33.0,61.0,-8.0,4.0,0.0
1225,33.0,61.0,-8.0,4.0,0.0
1226,33.0,61.0,-8.0,4.0,0.0
1227,33.0,61.0,-8.0,4.0,0.0
1228,33.0,61.0,-8.0,4.0,0.0
1229,33.0,61.0,-8.0,4.0,0.0
1230,33.0,61.0,-7.0,4.0,0.0
1231,33.0,61.0,-7.0,4.0,0.0
1232,33.0,61.0,-7.0,4.0,0.0
1233,33.0,61.0,-7.0,4.0,0.0
1234,33.0,61.0,-6.0,4.0,0.0
1235,33.0,61.0,-6.0,4.0,0.0
1236,33.0,61.0,-6.0,4.0,0.0
1237,33.0,61.0,-6.0,4.0,0.0
1238,33.0,61.0,-7.0,4.0,0.0
1239,34.0,61.0,-7.0,4.0,0.0
1240,34.0,61.0,-7.0,4.0,0.0
1241,34.0,61.0,-6.0,4.0,0.0
1242,34.0,61.0,-4.0,5.0,0.0
1243,34.0,61.0,-2.0,5.0,0.0
1244,34.0,61.0,0.0,5.0,0.0
1245,34.0,61.0,3.0,6.0,0.0
1246,35.0,62.0,4.0,6.0,0.0
1247,36.0,62.0,5.0,6.0,0.0
1248,36.0,62.0,4.0,6.0,0.0
1249,36.0,62.0,4.0,6.0,0.0
1250,36.0,62.0,4.0,6.0,0.0
1251,36.0,62.0,3.0,6.0,0.0
1252,36.0,61.0,3.0,6.0,0.0
1253,36.0,62.0,2.0,6.0,0.0
1254,35.0,62.0,0.0,6.0,0.0
1255,35.0,59.0,-1.0,6.0,0.0
1256,34.0,56.0,-2.0,7.0,0.0
1257,34.0,54.0,-3.0,6.0,0.0
1258,34.0,53.0,-4.0,7.0,0.0
1259,33.0,53.0,-6.0,7.0,0.0
1260,33.0,53.0,-8.0,8.0,0.0
1261,32.0,52.0,-12.0,8.0,0.0
1262,31.0,50.0,-14.0,8.0,0.0
1263,31.0,50.0,-15.0,9.0,0.0
1264,31.0,50.0,-15.0,9.0,0.0
1265,31.0,55.0,-15.0,6.0,0.0
1266,31.0,56.0,-16.0,4.0,0.0
1267,31.0,57.0,-16.0,3.0,0.0
1268,31.0,57.0,-16.0,2.0,0.0
1269,31.0,57.0,-16.0,2.0,0.0
1270,31.0,58.0,-15.0,2.0,0.0
1271,31.0,58.0,-16.0,1.0,0.0
1272,31.0,58.0,-16.0,0.0,0.0
1273,31.0,58.0,-15.0,0.0,0.0
1274,31.0,57.0,-15.0,-1.0,0.0
1275,32.0,58.0,-15.0,-1.0,0.0
1276,32.0,57.0,-15.0,-1.0,0.0
1277,32.0,57.0,-15.0,-1.0,0.0
1278,32.0,58.0,-15.0,-1.0,0.0
1279,32.0,58.0,-14.0,-1.0,0.0
1280,32.0,58.0,-12.0,-1.0,0.0
1281,32.0,58.0,-11.0,-1.0,0.0
1282,32.0,58.0,-10.0,-1.0,0.0
1283,33.0,58.0,-9.0,-1.0,0.0
1284,32.0,58.0,-9.0,-1.0,0.0
1285,33.0,58.0,-10.0,-1.0,0.0
1286,32.0,58.0,-10.0,-1.0,0.0
1287,33.0,58.0,-11.0,-1.0,0.0
1288,33.0,58.0,-12.0,-1.0,0.0
1289,33.0,58.0,-12.0,-2.0,0.0
1290,33.0,58.0,-13.0,-2.0,0.0
1291,33.0,58.0,-13.0,-2.0,0.0
1292,33.0,58.0,-14.0,-2.0,0.0
1293,33.0,58.0,-14.0,-2.0,0.0
1294,33.0,58.0,-14.0,-2.0,0.0
1295,33.0,58.0,-14.0,-2.0,0.0
1296,33.0,58.0,-14.0,-2.0,0.0
1297,33.0,58.0,-14.0,-2.0,0.0
1298,33.0,58.0,-15.0,-2.0,0.0
1299,33.0,58.0,-16.0,-2.0,0.0
1300,33.0,58.0,-17.0,-2.0,0.0
1301,33.0,58.0,-17.0,-2.0,0.0
1302,33.0,58.0,-16.0,-3.0,0.0
1303,33.0,58.0,-16.0,-3.0,0.0
1304,33.0,58.0,-15.0,-3.0,0.0
1305,33.0,58.0,-15.0,-3.0,0.0
1306,33.0,58.0,-15.0,-3.0,0.0
1307,34.0,58.0,-14.0,-3.0,0.0
1308,34.0,57.0,-14.0,-3.0,0.0
1309,34.0,57.0,-14.0,-3.0,0.0
1310,34.0,57.0,-13.0,-3.0,0.0
1311,34.0,57.0,-13.0,-3.0,0.0
1312,34.0,57.0,-12.0,-3.0,0.0
1313,34.0,57.0,-12.0,-3.0,0.0
1314,34.0,57.0,-12.0,-3.0,0.0
1315,34.0,57.0,-11.0,-3.0,0.0
1316,34.0,57.0,-11.0,-3.0,0.0
1317,35.0,57.0,-11.0,-3.0,0.0
1318,35.0,57.0,-10.0,-3.0,0.0
1319,35.0,57.0,-10.0,-3.0,0.0
1320,35.0,57.0,-10.0,-3.0,0.0
1321,35.0,57.0,-10.0,-3.0,0.0
1322,35.0,57.0,-9.0,-3.0,0.0
1323,35.0,57.0,-9.0,-3.0,0.0
1324,36.0,58.0,-8.0,-3.0,0.0
1325,36.0,58.0,-7.0,-3.0,0.0
1326,36.0,58.0,-6.0,-3.0,0.0
1327,37.0,58.0,-4.0,-3.0,0.0
1328,37.0,59.0,-1.0,-2.0,0.0
1329,38.0,59.0,1.0,-2.0,0.0
1330,39.0,59.0,2.0,-2.0,0.0
1331,39.0,59.0,1.0,-2.0,0.0
1332,38.0,59.0,0.0,-2.0,0.0
1333,38.0,59.0,-2.0,-2.0,0.0
1334,37.0,59.0,-4.0,-2.0,0.0
1335,36.0,59.0,-5.0,-3.0,0.0
1336,36.0,59.0,-7.0,-3.0,0.0
1337,35.0,59.0,-8.0,-3.0,0.0
1338,35.0,59.0,-9.0,-3.0,0.0
1339,34.0,59.0,-10.0,-3.0,0.0
1340,34.0,59.0,-11.0,-3.0,0.0
1341,34.0,59.0,-11.0,-3.0,0.0
1342,33.0,59.0,-12.0,-3.0,0.0
1343,33.0,59.0,-12.0,-3.0,0.0
1344,33.0,59.0,-13.0,-4.0,0.0
1345,33.0,59.0,-13.0,-4.0,0.0
1346,33.0,59.0,-14.0,-4.0,0.0
1347,32.0,59.0,-14.0,-4.0,0.0
1348,32.0,59.0,-15.0,-4.0,0.0
1349,32.0,59.0,-15.0,-4.0,0.0
1350,32.0,59.0,-15.0,-4.0,0.0
1351,32.0,59.0,-15.0,-4.0,0.0
1352,32.0,59.0,-16.0,-4.0,0.0
1353,31.0,59.0,-16.0,-4.0,0.0
1354,31.0,59.0,-16.0,-4.0,0.0
1355,31.0,59.0,-17.0,-4.0,0.0
1356,31.0,59.0,-17.0,-4.0,0.0
1357,31.0,59.0,-17.0,-4.0,0.0
1358,31.0,59.0,-17.0,-4.0,0.0
1359,31.0,59.0,-18.0,-4.0,0.0
1360,31.0,59.0,-18.0,-4.0,0.0
1361,31.0,59.0,-18.0,-4.0,0.0
1362,30.0,59.0,-18.0,-4.0,0.0
1363,30.0,59.0,-18.0,-4.0,0.0
1364,30.0,59.0,-18.0,-4.0,0.0
1365,30.0,59.0,-18.0,-4.0,0.0
1366,30.0,59.0,-18.0,-4.0,0.0
1367,30.0,59.0,-18.0,-4.0,0.0
1368,30.0,59.0,-18.0,-4.0,0.0
1369,30.0,59.0,-17.0,-4.0,0.0
1370,30.0,58.0,-17.0,-4.0,0.0
1371,30.0,59.0,-17.0,-4.0,0.0
1372,30.0,59.0,-17.0,-4.0,0.0
1373,30.0,59.0,-17.0,-4.0,0.0
1374,31.0,59.0,-17.0,-4.0,0.0
1375,31.0,59.0,-16.0,-4.0,0.0
1376,31.0,59.0,-15.0,-4.0,0.0
1377,31.0,59.0,-14.0,-4.0,0.0
1378,31.0,59.0,-14.0,-4.0,0.0
1379,31.0,59.0,-14.0,-4.0,0.0
1380,31.0,59.0,-14.0,-4.0,0.0
1381,31.0,59.0,-14.0,-4.0,0.0
1382,31.0,59.0,-14.0,-4.0,0.0
1383,31.0,59.0,-15.0,-4.0,0.0
1384,31.0,59.0,-15.0,-4.0,0.0
1385,31.0,59.0,-15.0,-4.0,0.0
1386,31.0,59.0,-15.0,-4.0,0.0
1387,31.0,59.0,-15.0,-4.0,0.0
1388,31.0,59.0,-15.0,-4.0,0.0
1389,31.0,59.0,-15.0,-4.0,0.0
1390,31.0,59.0,-13.0,-3.0,0.0
1391,32.0,59.0,-11.0,-3.0,0.0
1392,32.0,59.0,-11.0,-2.0,0.0
1393,32.0,59.0,-12.0,-2.0,0.0
1394,31.0,59.0,-13.0,-2.0,0.0
1395,31.0,59.0,-14.0,-2.0,0.0
1396,31.0,59.0,-15.0,0.0,0.0
1397,30.0,54.0,-15.0,3.0,0.0
1398,31.0,52.0,-15.0,5.0,0.0
1399,31.0,50.0,-16.0,6.0,0.0
1400,31.0,50.0,-16.0,7.0,0.0
1401,31.0,51.0,-17.0,7.0,0.0
1402,30.0,50.0,-18.0,7.0,0.0
1403,30.0,51.0,-19.0,7.0,0.0
1404,30.0,52.0,-20.0,6.0,0.0
1405,30.0,54.0,-21.0,4.0,0.0
1406,29.0,55.0,-22.0,1.0,0.0
1407,29.0,56.0,-22.0,-3.0,0.0
1408,29.0,57.0,-23.0,-6.0,0.0
1409,29.0,57.0,-24.0,-8.0,0.0
1410,29.0,57.0,-25.0,-11.0,0.0
1411,28.0,57.0,-26.0,-14.0,0.0
1412,28.0,57.0,-26.0,-15.0,0.0
1413,28.0,57.0,-27.0,-16.0,0.0
1414,28.0,56.0,-28.0,-16.0,0.0
1415,28.0,56.0,-28.0,-15.0,0.0
1416,28.0,56.0,-29.0,-14.0,0.0
1417,28.0,55.0,-30.0,-14.0,0.0
1418,28.0,55.0,-30.0,-14.0,0.0
1419,28.0,56.0,-30.0,-14.0,0.0
1420,28.0,56.0,-31.0,-14.0,0.0
1421,28.0,56.0,-31.0,-14.0,0.0
1422,28.0,56.0,-32.0,-14.0,0.0
1423,28.0,56.0,-32.0,-14.0,0.0
1424,28.0,56.0,-33.0,-14.0,0.0
1425,28.0,56.0,-33.0,-14.0,0.0
1426,27.0,56.0,-34.0,-13.0,0.0
1427,27.0,56.0,-34.0,-13.0,0.0
1428,27.0,56.0,-34.0,-13.0,0.0
1429,27.0,57.0,-34.0,-13.0,0.0
1430,28.0,57.0,-34.0,-12.0,0.0
1431,28.0,57.0,-34.0,-12.0,0.0
1432,28.0,57.0,-34.0,-13.0,0.0
1433,28.0,57.0,-34.0,-13.0,0.0
1434,28.0,57.0,-34.0,-13.0,0.0
1435,28.0,57.0,-34.0,-13.0,0.0
1436,28.0,57.0,-34.0,-13.0,0.0
1437,28.0,57.0,-34.0,-13.0,0.0
1438,28.0,57.0,-34.0,-14.0,0.0
1439,28.0,56.0,-34.0,-14.0,0.0
1440,28.0,56.0,-34.0,-14.0,0.0
1441,29.0,57.0,-34.0,-14.0,0.0
1442,29.0,57.0,-34.0,-14.0,0.0
1443,29.0,57.0,-35.0,-14.0,0.0
1444,29.0,57.0,-35.0,-14.0,0.0
1445,29.0,56.0,-35.0,-13.0,0.0
1446,29.0,57.0,-35.0,-12.0,0.0
1447,29.0,57.0,-35.0,-12.0,0.0
1448,29.0,57.0,-35.0,-11.0,0.0
1449,29.0,57.0,-35.0,-12.0,0.0
1450,29.0,57.0,-36.0,-11.0,0.0
1451,29.0,57.0,-36.0,-11.0,0.0
1452,29.0,57.0,-35.0,-11.0,0.0
1453,29.0,57.0,-35.0,-11.0,0.0
1454,29.0,56.0,-36.0,-11.0,0.0
1455,29.0,56.0,-35.0,-10.0,0.0
1456,29.0,56.0,-35.0,-10.0,0.0
1457,28.0,56.0,-36.0,-10.0,0.0
1458,28.0,56.0,-36.0,-10.0,0.0
1459,28.0,55.0,-36.0,-10.0,0.0
1460,28.0,55.0,-36.0,-10.0,0.0
1461,29.0,56.0,-36.0,-10.0,0.0
1462,29.0,56.0,-36.0,-10.0,0.0
1463,29.0,55.0,-37.0,-11.0,0.0
1464,29.0,55.0,-36.0,-12.0,0.0
1465,29.0,55.0,-35.0,-12.0,0.0
1466,31.0,56.0,-34.0,-12.0,0.0
1467,30.0,54.0,-33.0,-11.0,0.0
1468,30.0,53.0,-32.0,-11.0,0.0
1469,29.0,52.0,-32.0,-10.0,0.0
1470,29.0,51.0,-31.0,-9.0,0.0
1471,29.0,51.0,-29.0,-9.0,0.0
1472,29.0,50.0,-29.0,-8.0,0.0
1473,28.0,48.0,-30.0,-8.0,0.0
1474,28.0,47.0,-28.0,-8.0,0.0
1475,29.0,46.0,-27.0,-7.0,0.0
1476,30.0,46.0,-27.0,-7.0,0.0
1477,31.0,46.0,-26.0,-7.0,0.0
1478,31.0,44.0,-27.0,-8.0,0.0
1479,32.0,44.0,-27.0,-8.0,0.0
1480,34.0,45.0,-28.0,-8.0,0.0
1481,34.0,44.0,-28.0,-9.0,0.0
1482,34.0,43.0,-28.0,-10.0,0.0
1483,35.0,42.0,-29.0,-11.0,0.0
1484,36.0,42.0,-29.0,-11.0,0.0
1485,37.0,41.0,-29.0,-10.0,0.0
1486,39.0,42.0,-28.0,-10.0,0.0
1487,40.0,43.0,-28.0,-9.0,0.0
1488,41.0,44.0,-27.0,-8.0,0.0
1489,42.0,45.0,-27.0,-8.0,0.0
1490,43.0,46.0,-26.0,-9.0,0.0
1491,44.0,47.0,-26.0,-9.0,0.0
1492,45.0,47.0,-26.0,-10.0,0.0
1493,45.0,47.0,-25.0,-10.0,0.0
1494,46.0,47.0,-25.0,-10.0,0.0
1495,46.0,47.0,-24.0,-10.0,0.0
1496,45.0,48.0,-25.0,-9.0,0.0
1497,44.0,48.0,-26.0,-9.0,0.0
1498,44.0,48.0,-28.0,-10.0,0.0
1499,43.0,48.0,-29.0,-13.0,0.0
1500,44.0,48.0,-30.0,-14.0,0.0
1501,44.0,48.0,-30.0,-15.0,0.0
1502,44.0,48.0,-31.0,-14.0,0.0
1503,43.0,48.0,-32.0,-13.0,0.0
1504,42.0,48.0,-33.0,-12.0,0.0
1505,42.0,49.0,-35.0,-13.0,0.0
1506,43.0,51.0,-36.0,-13.0,0.0
1507,44.0,52.0,-36.0,-14.0,0.0
1508,43.0,50.0,-34.0,-17.0,0.0
1509,43.0,50.0,-31.0,-18.0,0.0
1510,44.0,50.0,-29.0,-19.0,0.0
1511,43.0,50.0,-28.0,-19.0,0.0
1512,43.0,51.0,-28.0,-19.0,0.0
1513,43.0,52.0,-30.0,-19.0,0.0
1514,42.0,52.0,-32.0,-20.0,0.0
1515,41.0,52.0,-33.0,-20.0,0.0
1516,41.0,52.0,-33.0,-21.0,0.0
1517,40.0,52.0,-34.0,-21.0,0.0
1518,39.0,52.0,-34.0,-22.0,0.0
1519,38.0,52.0,-35.0,-22.0,0.0
1520,37.0,52.0,-35.0,-22.0,0.0
1521,36.0,52.0,-35.0,-23.0,0.0
1522,36.0,52.0,-36.0,-23.0,0.0
1523,35.0,51.0,-36.0,-24.0,0.0
1524,34.0,51.0,-37.0,-24.0,0.0
1525,34.0,51.0,-36.0,-25.0,0.0
1526,33.0,51.0,-36.0,-25.0,0.0
1527,32.0,51.0,-36.0,-25.0,0.0
1528,31.0,50.0,-36.0,-26.0,0.0
1529,31.0,50.0,-36.0,-26.0,0.0
1530,30.0,50.0,-36.0,-27.0,0.0
1531,30.0,50.0,-37.0,-27.0,0.0
1532,30.0,50.0,-37.0,-27.0,0.0
1533,29.0,50.0,-37.0,-27.0,0.0
1534,29.0,50.0,-38.0,-27.0,0.0
1535,29.0,50.0,-38.0,-28.0,0.0
1536,29.0,50.0,-38.0,-28.0,0.0
1537,28.0,50.0,-39.0,-28.0,0.0
1538,28.0,50.0,-39.0,-28.0,0.0
1539,27.0,50.0,-39.0,-28.0,0.0
1540,27.0,50.0,-38.0,-28.0,0.0
1541,27.0,50.0,-39.0,-28.0,0.0
1542,26.0,49.0,-39.0,-29.0,0.0
1543,26.0,49.0,-39.0,-29.0,0.0
1544,25.0,48.0,-39.0,-30.0,0.0
1545,25.0,48.0,-39.0,-30.0,0.0
1546,25.0,48.0,-39.0,-30.0,0.0
1547,25.0,48.0,-39.0,-31.0,0.0
1548,24.0,48.0,-40.0,-31.0,0.0
1549,24.0,48.0,-40.0,-31.0,0.0
1550,24.0,48.0,-40.0,-31.0,0.0
1551,24.0,48.0,-40.0,-31.0,0.0
1552,24.0,48.0,-40.0,-31.0,0.0
1553,23.0,48.0,-40.0,-32.0,0.0
1554,23.0,47.0,-40.0,-32.0,0.0
1555,23.0,47.0,-41.0,-32.0,0.0
1556,23.0,47.0,-41.0,-32.0,0.0
1557,22.0,47.0,-41.0,-32.0,0.0
1558,22.0,47.0,-41.0,-32.0,0.0
1559,22.0,47.0,-41.0,-32.0,0.0
1560,22.0,47.0,-42.0,-32.0,0.0
1561,22.0,47.0,-42.0,-32.0,0.0
1562,22.0,47.0,-42.0,-33.0,0.0
1563,22.0,47.0,-42.0,-33.0,0.0
1564,22.0,47.0,-42.0,-33.0,0.0
1565,21.0,46.0,-42.0,-33.0,0.0
1566,21.0,46.0,-42.0,-33.0,0.0
1567,21.0,46.0,-42.0,-33.0,0.0
1568,21.0,46.0,-42.0,-33.0,0.0
1569,21.0,46.0,-42.0,-33.0,0.0
1570,21.0,46.0,-42.0,-33.0,0.0
1571,21.0,46.0,-42.0,-33.0,0.0
1572,21.0,46.0,-42.0,-33.0,0.0
1573,21.0,46.0,-42.0,-33.0,0.0
1574,21.0,46.0,-42.0,-33.0,0.0
1575,21.0,46.0,-42.0,-33.0,0.0
1576,21.0,46.0,-42.0,-33.0,0.0
1577,21.0,46.0,-42.0,-33.0,0.0
1578,21.0,46.0,-42.0,-33.0,0.0
1579,21.0,46.0,-42.0,-34.0,0.0
1580,21.0,46.0,-42.0,-34.0,0.0
1581,21.0,46.0,-42.0,-34.0,0.0
1582,21.0,46.0,-42.0,-34.0,0.0
1583,21.0,46.0,-42.0,-34.0,0.0
1584,21.0,46.0,-42.0,-34.0,0.0
1585,21.0,46.0,-42.0,-34.0,0.0
1586,21.0,46.0,-42.0,-34.0,0.0
1587,21.0,46.0,-42.0,-34.0,0.0
1588,21.0,46.0,-42.0,-34.0,0.0
1589,21.0,46.0,-42.0,-34.0,0.0
1590,21.0,46.0,-42.0,-34.0,0.0
1591,21.0,46.0,-42.0,-34.0,0.0
1592,21.0,46.0,-42.0,-34.0,0.0
1593,21.0,46.0,-42.0,-34.0,0.0
1594,21.0,46.0,-41.0,-34.0,0.0
1595,21.0,46.0,-41.0,-34.0,0.0
1596,21.0,46.0,-41.0,-34.0,0.0
1597,21.0,46.0,-41.0,-34.0,0.0
1598,21.0,46.0,-42.0,-34.0,0.0
1599,21.0,46.0,-42.0,-34.0,0.0
1600,21.0,46.0,-42.0,-34.0,0.0
1601,21.0,46.0,-42.0,-34.0,0.0
1602,21.0,46.0,-42.0,-34.0,0.0
1603,21.0,46.0,-42.0,-34.0,0.0
1604,21.0,46.0,-42.0,-34.0,0.0
1605,21.0,46.0,-41.0,-34.0,0.0
1606,21.0,46.0,-41.0,-34.0,0.0
1607,21.0,46.0,-41.0,-34.0,0.0
1608,21.0,46.0,-41.0,-34.0,0.0
1609,21.0,46.0,-41.0,-34.0,0.0
1610,21.0,46.0,-41.0,-34.0,0.0
1611,21.0,46.0,-40.0,-34.0,0.0
1612,21.0,46.0,-40.0,-34.0,0.0
1613,21.0,46.0,-40.0,-34.0,0.0
1614,21.0,46.0,-40.0,-34.0,0.0
1615,21.0,46.0,-40.0,-34.0,0.0
1616,21.0,46.0,-40.0,-34.0,0.0
1617,21.0,46.0,-39.0,-34.0,0.0
1618,21.0,46.0,-39.0,-34.0,0.0
1619,21.0,46.0,-39.0,-34.0,0.0
1620,21.0,46.0,-39.0,-34.0,0.0
1621,21.0,46.0,-39.0,-34.0,0.0
1622,21.0,46.0,-39.0,-34.0,0.0
1623,21.0,46.0,-38.0,-34.0,0.0
1624,21.0,46.0,-38.0,-34.0,0.0
1625,21.0,46.0,-38.0,-34.0,0.0
1626,21.0,46.0,-38.0,-34.0,0.0
1627,21.0,46.0,-38.0,-34.0,0.0
1628,21.0,46.0,-38.0,-34.0,0.0
1629,21.0,46.0,-38.0,-34.0,0.0
1630,21.0,46.0,-38.0,-34.0,0.0
1631,21.0,46.0,-38.0,-34.0,0.0
1632,21.0,46.0,-38.0,-34.0,0.0
1633,21.0,46.0,-38.0,-34.0,0.0
1634,21.0,47.0,-38.0,-35.0,0.0
1635,21.0,47.0,-37.0,-35.0,0.0
1636,21.0,47.0,-37.0,-35.0,0.0
1637,21.0,46.0,-37.0,-35.0,0.0
1638,21.0,46.0,-37.0,-35.0,0.0
1639,21.0,46.0,-37.0,-35.0,0.0
1640,21.0,46.0,-37.0,-35.0,0.0
1641,21.0,46.0,-37.0,-35.0,0.0
1642,21.0,46.0,-37.0,-35.0,0.0
1643,21.0,46.0,-37.0,-34.0,0.0
1644,21.0,46.0,-37.0,-34.0,0.0
1645,21.0,46.0,-36.0,-34.0,0.0
1646,21.0,46.0,-36.0,-34.0,0.0
1647,21.0,46.0,-36.0,-34.0,0.0
1648,21.0,46.0,-36.0,-34.0,0.0
1649,21.0,46.0,-36.0,-34.0,0.0
1650,21.0,46.0,-36.0,-34.0,0.0
1651,21.0,46.0,-36.0,-34.0,0.0
1652,22.0,46.0,-35.0,-34.0,0.0
1653,22.0,46.0,-35.0,-35.0,0.0
1654,22.0,46.0,-35.0,-34.0,0.0
1655,22.0,46.0,-35.0,-34.0,0.0
1656,22.0,46.0,-35.0,-35.0,0.0
1657,22.0,46.0,-35.0,-35.0,0.0
1658,22.0,47.0,-35.0,-35.0,0.0
1659,22.0,47.0,-35.0,-34.0,0.0
1660,22.0,47.0,-35.0,-35.0,0.0
1661,22.0,47.0,-35.0,-34.0,0.0
1662,22.0,47.0,-35.0,-34.0,0.0
1663,22.0,47.0,-35.0,-35.0,0.0
1664,21.0,47.0,-35.0,-34.0,0.0
1665,21.0,47.0,-36.0,-34.0,0.0
1666,21.0,47.0,-36.0,-34.0,0.0
1667,21.0,47.0,-36.0,-34.0,0.0
1668,21.0,47.0,-36.0,-34.0,0.0
1669,21.0,47.0,-36.0,-34.0,0.0
1670,21.0,47.0,-36.0,-35.0,0.0
1671,21.0,47.0,-36.0,-35.0,0.0
1672,21.0,47.0,-36.0,-35.0,0.0
1673,21.0,47.0,-36.0,-35.0,0.0
1674,21.0,47.0,-36.0,-35.0,0.0
1675,21.0,47.0,-36.0,-35.0,0.0
1676,21.0,47.0,-36.0,-34.0,0.0
1677,21.0,47.0,-36.0,-34.0,0.0
1678,21.0,47.0,-36.0,-35.0,0.0
1679,21.0,47.0,-36.0,-34.0,0.0
1680,21.0,47.0,-36.0,-34.0,0.0
1681,21.0,47.0,-36.0,-34.0,0.0
1682,21.0,47.0,-36.0,-34.0,0.0
